内容,id,名称,性别,经验,点赞
这速度，等2亿播放量还会有新的表情包吗[哦呼][哦呼],661644795,海棠uvu,保密,10000,7
这舞发酵了这么久，从草根到娱乐UP到跳舞UP，没有一个跳的有原版好[抠鼻]。,1346,香草.喵,男,10000,7
别调你那时间排序了，彦祖[脱单doge],1992168703,楚哥鸽了吗,男,10000,7
这集破亿视频含金量还在升高,381452899,春日野穹Daisuki゛,保密,10000,7
是时候助力两亿了（扶眼镜）,270055223,见习怪兽,男,10000,7
为啥现在只有[念诗之王][热词系列_上任鹅城]这两个了，我记得刚到一亿时是有仙人指路一亿的啊,430792221,哦WC战术镭射,男,10000,7
仙人指路下架了？,33151504,落日入东海,保密,10000,7
仙人指路的表情包怎么没了,477826214,琪大侠的披风,保密,10000,7
2024还有人吗,1278916065,将抑郁,保密,10000,7
谁还知道新宝岛风评被害是因为2016年12月的新野兽岛？,37519906,EarthSky,男,10000,7
注意！这不是原版舞蹈！原版av63958417，出自鱼韵乐队，比这个视频早几年，并且这个视频跳的是加减乘除舞，只是被作者剪辑了一下而已。可惜原版由于版权问题被B站不断下架，曾经的百万播放都莫得了。（先辈萌，复制罢）（悲）,187592007,HellSeasons,男,10000,7
内容,id,名称,性别,经验,点赞
二次创作播放比原版还多，导致小鬼默认为原版(悲),31606393,lbamboosl,男,10000,7
"虚假的舞蹈区：只要穿的够萌P得够白随便伸伸手和露露腿都有一群人喊小姐姐

真正的舞蹈区： 自信的眼神，严肃的表情，不偏不倚的身材，以及独特的舞步，强大的控制力，还有作为一个舞者不羁的灵魂[doge]",401168178,我要成为无限暖暖糕手,女,10000,7
1.5亿了，加油,696741138,无毒黑苹果,保密,10000,7
话说能不能别到原版视频刷猛男版，UP的置顶评论没看到吗[无语],432315004,SL的无尽轮回,男,10000,7
都1.5亿了，你说这视频未来不会上升到两亿播放吧？[妙啊],3493078488844316,喜灰家军呀,男,10000,7
"inmDSSQ化不可避（绝望）
我们班里已经四分之三的人都知道“草”“要素察觉”等低技术力小鬼语句，但是知道原版的就大概五 六个人，而对于新宝岛火的原因以及评论弹幕中的空格和inm语句语法完全不知道（半恼）",33009468,Arcades_Break3r,男,10000,7
彦祖，又点按时间了[脱单doge][脸红],454933799,哈哈吼哈吼吼OK镜哈,保密,10000,7
我去，1.5亿了[tv_惊吓]感觉明年可以两亿,288637076,SoymilkWU,男,10000,7
dssq(悲),196941040,鞦楓之葉,男,10000,7
想回去了[大哭]我这四年啊...,573817677,Determination810,保密,10000,7
我去 1.5亿播放[阴险][阴险][阴险][阴险],386297355,众澈,保密,10000,7
我们全班人都会跳了 我醉了,87205290,韵味_Charm,男,10000,7
一天比一天多几十万播放量，当饭吃一天三次？[囧],175779415,椒盐瑪奇朵,保密,10000,7
"上 下 打 点
恐 龙 妈 妈
左 右 互 搏
仙 人 敲 门
荷 官 发 牌
仙 人 指 路
狗 熊 蹭 树
苏 联 解 体
宴 请 八 方
一 睹 芳 容
光 翼 展 开
鲤 鱼 打 挺",162854918,蕙兰纕,保密,10000,7
弹幕里刷名字的真是烦人没完没了来这占便宜来了,16795504,复分解反应装甲,保密,10000,7
刷人名真的烦,282160058,初音给我栞栞,保密,10000,7
观赏时请屏蔽三个关键字:“别学了”,29000024,Aqours丶高海千歌,女,10000,7
刷人名今晚全家暴毙嗷[害羞],1634812,_Aeroides_,保密,10000,7
能别刷某某，别学了吗，看着不仅烦，还花。(╯°口°)╯(┴—┴,109684595,待命词,保密,10000,7
刷人名sm嗷,4648095,pop子的小喇叭,保密,10000,7
内容,id,名称,性别,经验,点赞
每日一次，坐等两亿[呲牙],121749497,耶鄙大雄,男,10000,7
19年是5年前了[大哭],231262091,你好我_是,男,10000,7
我的世界籽岷的多人模组生存,140540854,一斤仁菜,保密,10000,7
"【猛男】新宝岛
四四一十六式

1. 六神归位
2. 兄贵敲门
3. 荷官发牌
4. 仙人指路
5. 狒狒挠头
6. 狗熊蹭树
7. 大象甩鞭
8. 螺旋升天
9. 老夫撩发
10. 上下打点
11. 人脸识别
12. 梅开二度
13. 光翼展开
14. 鱼儿出水
15. 物管上门
16. 三笑留情",50339163,-阿松-,男,10000,7
"所有姿势名称

1.众神归位
2.左右互勃
3.仙人指路
4.秦王扫六合
5.一睹芳容
6.伸展运动
7.籽岷挖矿[doge][doge]",474546016,扑克兰,保密,10000,7
"凭什么看到这里我不禁浑身冰凉，颤抖明明都是人，都是跳舞💃同样是买肉，他们明明漏的更多可是弹幕的评论都在刷舞蹈区女孩。
   到底什么时候女人才能站起来，想到这里，我不禁对女人的为了一阵心痛[doge]",366075167,孤夜2319,男,10000,7
刚来b站，这就是传说中的二次元吗，爱了爱了,36087559,大砍刀之王丶,男,10000,7
我绝对想不到新宝岛会以这种方式二度风评被害,11965806,koutouko,保密,10000,7
dssq的坏时代来力(悲),106747335,只要有mei药就够了,保密,10000,7
经典咏流传！！！！每次看嘴角就会不自觉的上扬，这就是纯粹的快乐吗[保卫萝卜_哇],221741475,小虾饺叶,保密,10000,7
每日一遍  防止早恋[呆],50683488,几度啾,男,10000,7
不吹不黑，跳的很好，整齐划一，看起来很舒服，比我见过的大多数舞蹈表演都强，可惜画质是硬伤,88520707,Bella_ciao-,男,10000,7
"请各位不要去原版mv和原歌曲下面刷，原版是有自己的梗和圈子的，这样会使先辈们十分不满。
文明B站人，从我做起",239300601,卫星貓Catellite,女,10000,7
现在全互联网都是这个视频 本家已经被遗弃力 坏时代 来临罢（指dssq）,86678944,胖墩Fat_Boy,男,10000,7
看多了就开始研究起细节来了，有点想拉上五个基友一起跳啊,84204283,你的小哈,保密,10000,7
弹幕清了一遍又一遍的B站事屑（确信）,103930038,-鸽子格子-,男,10000,7
我真的眼睁睁看着一百万播放变2000万,7810870,忍野咩咩的侄女,保密,10000,7
新宝岛什么时候能下排行榜，害我每天忍不住看几十遍[画风突变],226007192,摩洛哥第一炒饼,保密,10000,7
总是被模仿，从未被超越的经典神作[蛆音娘_滑稽],88188252,凰钰无痕,男,10000,7
萌新住入B站，这就是二次元宅舞吗?❤️了,245059739,yousetuaw,保密,10000,7
内容,id,名称,性别,经验,点赞
"新宝岛招式名:

选择英雄
天人之姿
众神归位
上下打点
反复捶打
猛男敲门
上下捶打
荷官发牌
狒狒挠头
仙人指路
狗熊蹭树
苏联解体
故技重施
一睹芳容
光翼展开
物业敲门[滑稽]",351937720,5kAd1,保密,10000,7
纯路人，刚注册b站，这就是宅舞吗？爱了爱了,114974132,爱丽儿小公主_,保密,10000,7
"六神归位
上下打点
混凝土搅拌车
奥特光波
左右横跳
猛男敲门
横向切菜
狒狒挠头
仙人指路
狗熊蹭树
宴请八方
苏联解体
战术撩发
天神独舞
一睹芳容
二睹芳容
大鹏展翅
鲤鱼打挺
三睹芳容",23699665,阿米诺斯之黑手,男,10000,7
好笑的弹幕都被刷屏挤下去了,286931124,JoyceSpeaker,保密,10000,7
为什么苹果手机还会震动了[思考],29124643,兔子手中红萝卜,保密,10000,7
"原版新宝岛播放量：50w  本视频播放量：2000w
原版新宝岛本来的弹幕：久 等 了
现在的弹幕：仙 人 指 路  众 神 归 位
虚拟主播点歌时的弹幕：新宝岛新宝岛新宝岛新宝岛
好时代，来临了（错乱）",11944568,音無声,男,10000,7
刷同学和自己名字的人是笨蛋吗？,241222,威拉德H萊特,男,10000,7
今天刚刚下载b站原来这就是二次元吗 爱了爱了,87840687,我真的无语了呀,男,10000,7
今天有人社团才艺面试跳这个直接被录取了[捂脸],36992014,当当坚持早睡,男,10000,7
1.4亿,1789310972,凤天语の仙尊,保密,10000,7
1.4亿,1961115532,科比克牢大薯片,保密,10000,7
"虚假的宅舞：苗条的身材、诱惑的黑丝、奶白的脸蛋、呆萌的表情、摇曳的裙摆
真正的宅舞：自信的眼神、狂野的舞姿、抖动的肥肉、浪子的发型、不羁的灵魂",4918925,孤心寒月丶,男,10000,7
2023年12月1日1.4亿播放量了,14640863,独魚魚魚,女,10000,7
坏时代，来临罢（悲）,35192091,瑜玳,保密,10000,7
越来越多人把原版忘掉而认为这才是原版，坏时代，来临了（悲）,305957878,童年月日,男,10000,7
这个视频好是好，但搞得某些小鬼都不知道原版了，在原版相关里面刷问号，还人生攻击，乱用白  等  了。。。。[生病][捂脸],178367390,糸海いとみ,保密,10000,7
"全舞步集锦：
六道佩恩
六神合体
恐龙妈妈
猛男敲门
仙人指路/狒狒挠头
狗熊蹭树
反击风暴/苏联解体/黄磊上菜/宴请八方
战术踉跄
一睹芳容/人脸识别
二睹芳容
故技重施
光翼展开
鲤鱼打挺/物管敲门/击鼓鸣冤
欢迎补充[微笑]",22818795,明天起床洗被子,保密,10000,7
我丢，1.4亿的播放量，这是我见过最高的播放量，真牛批[哦呼],3494351111981850,天魔缭乱___,保密,10000,7
在b站上转载的视频能达到一千万播放量以上，up也是第一人了,284858184,゚゚゚゚゚゚立华奏,保密,10000,7
这是转载的籽岷吧，我超喜欢籽岷的。这是开了多人生存的新坑？,89561102,洺水water,男,10000,7
内容,id,名称,性别,经验,点赞
网易云早被屑站小鬼占领了，热评第一还是那个♂♂♂♂♂♂象征♂♂♂♂♂自由♂♂♂♂♂♂的男人♂♂♂♂♂,392574348,佐侑为難,保密,10000,7
大半夜不睡觉在看裸男(四舍五入)跳舞……,3341994,ブラックしましょう,保密,10000,7
其实c挺帅的，可惜胖了,20530305,庄不纯,保密,10000,7
好像随时都有人看[doge],3494353318185297,站长不在站,保密,10000,7
哦，我的天啊，难道最后的那个美男子就是我的真命天子么[害羞][害羞][害羞],6747134,最帅づ萝北耶,保密,10000,7
弹幕怎么都没了,97496692,有钱也不养哈士奇,男,10000,7
我发现了，最搞笑的不是视频，是他妈弹幕哈哈哈哈哈，我头要笑掉了哈哈哈哈哈哈哈,326267784,7块方糖,保密,10000,7
[doge]你是不是在按时间,4187885,忙碌的肥宅,保密,10000,7
4年了，还有人~,507578721,激鱼134_C4,男,10000,7
"提示：请不要跟风刷1亿助攻.
补弹幕指南：
请 选 择 你 的 英 雄
截 屏 选 老 婆
竹林七贤
黄 磊 早 期 作 品
朱一龙
嘿挡裤裆辣个那寂寞
众神归位
恐龙妈妈提笔忘字
上下打点
来逮一裤头
便宜点便宜点便宜点
你也鸟裤头
榴莲（牛奶）咖喱土豆豌豆梨西瓜咸蛋
仙人指路
猩猩挠头
狒狒挠树
秦王扫六合
宴请八方
龙卷风摧毁停车场
虚晃一枪
王の踉跄
一睹芳容
单枪匹马
大鹏展翅
物业敲门
鲤鱼打挺
百里甩狙
苏联解体
光翼展开
振荡试管
狗熊蹭树
老夫撩发少年狂
面部解锁
您的iPhone已解锁
梅开二度
（老人应该都知道各自位置[OK]）
有遗漏请补充，欢迎各位积极补弹幕
希望nc粉远离b站[无语]
复制的",1193226002,MC游戏骑士999,男,10000,7
"提示：请不要跟风刷1亿助攻
补弹幕指南：
请 选 择 你 的 英 雄
截 屏 选 老 婆
竹林七贤
黄 磊 早 期 作 品
朱一龙
嘿挡裤裆辣个那寂寞
众神归位
恐龙妈妈提笔忘字
上下打点
来逮一裤头
便宜点便宜点便宜点
你也鸟裤头
榴莲（牛奶）咖喱土豆豌豆梨西瓜咸蛋
仙人指路
猩猩挠头
狒狒挠树
秦王扫六合
宴请八方
龙卷风摧毁停车场
虚晃一枪
王の踉跄
一睹芳容
单枪匹马
大鹏展翅
物业敲门
鲤鱼打挺
百里甩狙
苏联解体
光翼展开
振荡试管
狗熊蹭树
老夫撩发少年狂
面部解锁
您的iPhone已解锁
梅开二度没有绚丽多彩的灯光，没有欢呼与尖叫，没有亮人眼球的服装，更没有迷人的五官与身材，夜已成了他们的唯一的舞台。那与背景音乐格格不入的表情，还有那刚柔并济的动作……这种舞让我感受到了自由与纯朴，快乐无忧。天   人   之   姿
众   神   归   位
上   下   打   点
荷   官   发   牌
仙   人   指   路
狒   狒   挠   头
反   击   风   暴（宴请八方）
战   术   踉   跄
战   术   撩   发
一   睹   芳   容
梅   开   二   度
光   翼   展   开
鲤   鱼   打   挺",1193226002,MC游戏骑士999,男,10000,7
为什么这个播放量每天涨一万啊？？？？？？！！！！！！,58331269,巨型白色肥猫,女,10000,7
全国十个人里有一个人看过这个视频[doge],20473952,Furina3397,保密,10000,7
这个想练好还真不简单，不过现在蹭热度又跳不好的人可多( ´_ゝ｀),12603335,骸骨碌碌,保密,10000,7
每天不看一遍我难受,18144210,我的宫泽理惠,男,10000,7
这个男人 他像黄磊，像普京，像籽岷，像黄晓明，像陈坤，我就想问，他什么时候能出道,9820896,我是阿瑀,保密,10000,7
有谁在2023年还看这视频吗 ？[微笑],1107326301,铭黎の欧羡,男,10000,7
关于我每次点进来都有上百人同时在线观看这件事情[脱单doge],691425307,小噗萄啊桃,女,10000,7
破2亿指日以待了[OK],1049555185,二月月啊啊啊,保密,10000,7
你这部番怎么只有一分半钟啊[脱单doge],400983277,Great影帝,男,10000,7
内容,id,名称,性别,经验,点赞
突破一亿竟然是两年前的事了[热词系列_知识增加],254615480,竹风official,保密,10000,7
真的假的，现在还有68人在看[笑哭],9060247,ZhaiF,保密,10000,7
"疫情前的回忆  
b站里永远的传世经典",252562267,-蓝色精灵族-,保密,10000,7
对会跳舞还有赘肉的男生毫无抵抗力,8478626,阿谷谷谷谷y,男,10000,7
开头的是jojo立『确信』,325158945,凉凉凉凉凉凉子,男,10000,7
最后面，甩头快到甩出残影,37652268,悲伤的小瑞,男,10000,7
其实，原版舞蹈跳的是加减乘除[蛆音娘_吃惊],20550156,坂本大喵,男,10000,7
我觉得跳的真的好啊[点赞],24794326,风间的起床梦,男,10000,7
侧脸张国荣 近看吴奇隆 离远了像黄磊,97569301,卡尔老爹,保密,10000,7
我还以为会是沙雕视频，看完真觉得厉害[2233娘_吃惊],7143747,蛋白星人,保密,10000,7
今天是第一次看新宝岛！虽然不是第一次了解，但之前一直没看，真的挺上头哎，感觉好开心啊！自由狂奔的感觉！[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],523313424,id配不上头像,保密,10000,7
你知道吗？在Twitter上该视频只有75.8万查看[尴尬]（注：该视频是在Twitter上转载过来的）,485373886,Ken6431,男,10000,7
想想真恐怖，这个1.4亿后面这个0.4就是别的事情难以企及的4千万啊[请吃红小豆吧！_好难],8543735,祁水ru,女,10000,7
"2023.2.18
播放:1.4亿
弹幕:80.3万
评论:28.8万
点赞:502.1万
投币:208.6万
收藏:294.1万
目前:45人正在看",1275955455,纠结的卷心菜投手,保密,10000,7
连原作者都无法复刻的经典[热词系列_仙人指路],28726598,基尔伯特wei,保密,10000,7
你是怀念19年的夏天还是人,323830452,优秀创业青年,男,10000,7
20230211竖屏重制回顾[脱单doge],480825007,格里里里,男,10000,7
冲击两亿[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],486487418,小神经撒,男,10000,7
[热词系列_仙人指路][念诗之王],2147174143,皇家马驹,男,10000,7
[念诗之王][热词系列_仙人指路]有伴了属于是,36970516,゚闲人,保密,10000,7
内容,id,名称,性别,经验,点赞
那边刚一亿，回来看看这里，居然1.4亿了,1058518708,池袋少女团我们喜欢你,保密,10000,7
[热词系列_仙人指路][念诗之王],1350541618,我的名字叫屑,男,10000,7
厉害，比猛男舞团播放量还高  ，一键三连,453852735,SevenZeus,保密,10000,7
助攻两亿,1665252207,冠以瘆士之名の变鈦,男,10000,7
两亿助攻,511961049,一颗无辜的小花生,男,10000,7
1.4亿，上次看还是1亿，多了整整4000多万啊[吃瓜],1440204627,last电棍丶,男,10000,7
让我康康谁2023年了还在重温经典[脱单doge],1876558911,bili_53033367084,保密,10000,7
来自2022年12月30日一个普通人发自评论，我为了b站的和平而来,384643847,小派pvp,男,10000,7
我滴妈1.4亿不敢想啊！😧👍👍👍,1965314706,Happybigbigboy,保密,10000,7
一点四个亿啦[妙啊],435206917,蜜糖雷神,男,10000,7
我算了一下子，这个视频的播放量能让up主赚到46万多的钱，慕了[妙啊],1675639613,Mr_张___,男,10000,7
2022前来考古，世界一片狼藉,22177836,侵蚀者,男,10000,7
播放量:1.3亿，由此可见，网上全是沙雕网友[doge],17570113,Halosun,男,10000,7
这是不是最高播放的视频了？,1830092155,喜欢吃烤肉的大老鼠,保密,10000,7
2022年过了一半了，可我依旧沉浸在这里[笑哭],2128537544,Acalmclam,保密,10000,7
说出来你们可能不信，3千万播放量就差不多打败了全站99%的视频了,36283430,轻轻飞动似流星,男,10000,7
大家好 我是新来b站的用户 请问这是入站必看吗[微笑],512319498,銀蓮花_,保密,10000,7
向考古工作者表示崇高敬意。,2134138635,追忆雨中,男,10000,7
绝了，看到一半给我干流鼻血了[微笑],225579848,说一个笑话你听,保密,10000,7
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],1761942290,哦额路上,保密,10000,7
内容,id,名称,性别,经验,点赞
绝了，看到一半给我干流鼻血了[微笑],225579848,说一个笑话你听,保密,10000,7
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],1761942290,哦额路上,保密,10000,7
无论怎样只要来看看都会感到很快乐✿ヽ(°▽°)ノ✿,413026968,凌余pxy,女,10000,7
看完以后，跳了很长一段时间以前180，现在已经120了[热词系列_仙人指路],553227805,MG爬,男,10000,7
22年8月6前来考古[脱单doge],455320231,佐助家今天の饭,男,10000,7
这应该是唯一一个无论何时都有几十个人看的视频[脱单doge],282594813,EX炎热夏天,男,10000,7
什么时候进都有人系列[doge],490589666,碍下何,女,10000,7
黄老师真的跳了[doge]虽然是换脸,327632105,YeeeeeYeeeY,男,10000,7
（泪目）四级号都变成六级了，但再也找不到当时的感觉了,295196007,Little-Pumpkin-,保密,10000,7
"“人类历史上最精妙绝伦的三十万个字是?”
“《百年孤独》”
“人类历史上最真挚动人的三万个字是?”
“《小王子》”
“人类历史上最富有韵律的一千个字是?”
“天地玄黄，宇宙洪荒……”
“人类历史上最清奇雄健的一百个字是?”
“大江东去，浪淘尽……”
“人类历史上最简洁有力的三个字是?”
“我爱你。”
“人类历史上最美好的三个字是?”
“新宝岛。”
“你现在就想从心底呐喊出来公告天下的六个字是?”
“我想我已经回答过了。”[给心心]",1649126816,Azure_Comet,男,10000,7
永远都有人的视频,389419069,唱跳rap打螺丝,保密,10000,7
彦祖，你又打开按时间排序了，休息一下好不好,187278352,゚常磐华乃,保密,10000,7
新宝岛陪伴了三年高中[脱单doge][藏狐][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],400860186,零陸貳陸,男,10000,7
好家伙1.3亿，入站那会儿百万播放都是顶中顶的量了。刚刷到新宝岛还是几十万的正常播放量，一段时间没刷都破亿了还行[tv_目瞪口呆],20948841,I赛琪I,保密,10000,7
中考结束后第一次刷到这个视频，很快就学会了，上了高一还经常和朋友们一起跳，转眼间都三年了，我也已经高中毕业了，时间过得真快啊[大哭],74179383,浅海鹦鹉螺,男,10000,7
时至今日，我仍然能通过这个视频，回想起19年我的同学们一起看这个视频的快乐,170246493,洛逸飞_,男,10000,7
《 关 于 我 无 论 何 时 点 进 去 都 有 人 看 这 件 事 》,1593132534,喜欢劫贫济富的杰哥,保密,10000,7
好怀念那个没有疫情困扰的夏天,280052748,子晚晚晚,男,10000,7
我六一儿童节要表演这个[辣眼睛],504598561,曜瑾年,保密,10000,7
"你应该很孤单吧，一个人缓慢的翻着哔哩哔哩，看着评论，而这一秒你正好看到我的评
论，这一秒你是属于我的，你好，陌生人，我顶你个肺[热词系列_仙人指路]",23250955,子龙Official,保密,10000,7
内容,id,名称,性别,经验,点赞
点赞500毕业典礼上带同学们一起跳,301770868,检讨文学家,男,10000,7
"一亿播放突破！[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路]

2年前的一次偶然投稿，今天迎来了1亿播放！感谢大家的支持与厚爱！

当时仅仅觉得有意思而投稿，没想到随后舞蹈区个人、团体不断的有各类版本的翻跳出现，而后舞蹈大热，成了一段时间的潮流，当时也是没想到的。之后猛男舞团也顺利入驻b站，登上了bml的舞台，这其中离不开大家的支持。相信有不少人看着从几百播放到几万几百万，再到现在的一亿播放，共同见证了这个历史的时刻，感谢大家的一路陪伴。

猛男舞团 b站官号：@猛男舞团IconX

今后也请大家多多支持！

※ 转载稿件没有收益的哦，请大家放心。[黑洞]",1044750612,镇外___逊哥,男,10000,7
在？为什么按时间排序[doge],389238956,水岛寒月丶,男,10000,7
22年了还有50个人和我一起看[脱单doge],244103890,香菜绿化带,女,10000,7
你该反思为什么会按时间顺序翻评论[脱单doge][保佑],1966104641,爱干酱的莫邪,保密,10000,7
"家人们今天突然想起了小时候看过的一部动画片，想回忆下童年然后看新宝岛播放量高就来这里恳请大家帮忙找一下（有劳各位了）
内容记不太清了，就是几个机甲人，有红白绿蓝其他几个颜色，然后去历练觉醒掌握了各自所代表的元素力量，像是火水木冰什么的,之后应该是有个大魔王要毁灭世界，（我记得大魔王前期没有实体，在天空上有一张脸）于是各位就去找到大魔王的兄弟（应该是吧）了解大魔王，然后大魔王应该是被他兄弟给封印了,最近封印快要解除了，但是魔王的兄弟的武器已经丢失了，需要找到武器并激活他才会恢复，于是众人就去找，好不容易找到了，交给了魔王的兄弟，然后他就进了一个应该是锻造类似于铁匠铺的房子，激活武器去了，这时候封印解除了，众人就去抵挡阻止他，拖延时间，但是还是不敌，（这时候有一个镜头就是主角红色机甲人举起了他已经破碎的武器，是个红色的已经不能称之为剑的东西）就在他要找到兄弟的时候，武器激活了，就是一个锤子，还是个蓝色的，他拿起锤子恢复力量的时候，身上已经发锈的地方变新了，整个身体都散发着蓝光，最后他直接起来就是一锤子，把魔王锤死了，拯救了世界。
最后再谢谢帮我找片名的好心人，真的好想看[保佑][保佑][保佑][保佑]",387373974,地鼠吃地薯,保密,10000,7
点赞数444.4万!,1449525655,XXXhion,保密,10000,7
黄磊上菜那个快笑死我了,451000840,喵远-,男,10000,7
"半年前
身处迷茫中的我抛弃了世俗
不顾留恋的一切
来到了B站
辛苦打拼了这么久
依然是个四级号
我好累
有好心人可以帮帮我吗
点个赞，让我早点儿水到六级
[doge]",521381384,dbstdh,保密,10000,7
请了猛男版主舞却不请鱼韵本家，你屑站不愧是你屑站，为了流量什么都干的出来,285261042,杏梨Miya,女,10000,22
鬼畜区小萌新 播放量高的视频都挺好看的 但新宝岛我有点没get到点……这么多人看它的魅力肯定也很大 能给萌新科普一下新宝岛火的原因吗？,22461466,o小熊晒太阳o,女,10000,7
为啥我找不见仙人指路表情包,668172566,Maxnamer,保密,10000,7
我是一名furryUP，赞过4000我也跳，反正会被压下去[doge]（下手轻点别被我喜欢的人看到了[doge]）,602235339,かんざkanza,男,10000,9
"很抱歉占用大家的公共空间
这边有一条性侵受害者的求助 但是热度太低 犯人没有受到应有的惩罚
希望看见的大家可以帮忙转发复制一下
内容如下

我需要帮助。

我叫俐俐，是社会上的另一个房思琪，我舅舅谢社春他在2010年对还是16岁的我实施了性侵，11年过去了，我始终无法删除这份痛苦的记忆。

【不能做另一个房思琪，性侵犯不可被原谅-哔哩哔哩】求大家帮帮我找证人 | 不能做另一个房思琪 | 性侵犯不可被原谅

视频中我详细讲述了事件经过，希望大家尽所能帮我把此消息扩散出去，案件目前陷入了补充侦查的焦灼状态，我急需找到上述几位证人一并举证谢社春，让他尽早被绳之以法。

文字版发文在知乎搜索：花房鼓娘",1324411990,泡泡爱学习考试第一名,女,10000,9
你打开“按时间”在评论区里找评论的样子真好看[doge],1386627028,修改数据封号,男,10000,9
纯路人，我就想问这个视频为啥这么火啊，就是跳段舞。那个敢杀我的马才几千万，看up置顶，我可以理解为这个视频中的舞蹈火了，被舞蹈区模仿，所以这个作品火了吗？,392781149,゚陌路人,保密,10000,9
10个赞戒一天传统手艺。（要是赞多了怕憋不住，稳一点，先从一周开始，没赞也一周）不说大话，认真的，给自己一点压力，加油。[加油][加油],539783058,浪宰靥,保密,10000,9
"往下翻，你会发现它转起来了
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
往上翻，你会发现它转起来了[doge]
能展开的都是可爱善良的人呀，祝您一天开心快乐",1199918136,窝也冷冰冰,保密,10000,9
弹幕全是一亿助攻 反映出现在b站弹幕素质了,342168,浅欣,女,10000,9
老规距，一个赞一小时作业,521862896,拔剑吧老虚,保密,10000,9
内容,id,名称,性别,经验,点赞
弹幕全是一亿助攻 反映出现在b站弹幕素质了,342168,浅欣,女,10000,9
老规距，一个赞一小时作业,521862896,拔剑吧老虚,保密,10000,9
xz的不比这画质糊?,431694414,47933542755_bili,保密,10000,9
"我揣着兜里沉甸甸的一堆硬币，
习惯性的掏出两枚，
在夜色里泛着不容忽视的金光，
up看在眼里，
她强装镇定，心里默背着职业操守，
为我播放着忙了几天几夜才赶制出来安眠视频。
我打了个哈欠，随手将两枚硬币丢到up的面前。
看着up的表情，从一脸冷漠，到强装镇定，变成嘴角疯狂上扬，最后用满脸堆笑，希望我再动动小手顺便关注她。
我眯着眼准备听着这个视频入睡，
好嘛，又把一堆评论刷完了，我不困了……
三级号的生活往往就是这么朴实无华且枯燥",279757864,刀馬郎,保密,10000,9
兄弟们，如果2021年之前能破亿记得戳一下我[doge],451990509,羽痕Fmarks,男,10000,9
[小电视_哭泣]今天失恋了 这个就上来了 最懂我的还是小破站啊,2985488,苹波仔,男,10000,9
@我是个傻逼,10879606,花開富貴好运莲莲,女,10000,9
破亿叫我,336011105,斟酌乄,保密,10000,9
现在只要是关于新宝岛的视频就有人刷仙人指路宴请八方 真是属实败坏兴致[捂脸]一堆小鬼到处刷 本来对猛男版的好感很足 现在越来越讨厌这些无脑刷梗的小鬼了,38017510,贝贝拉拉住了,男,10000,9
7000w助攻,37654942,akamizee,男,10000,9
刷播放量的有病？那么大字当人都是瞎子？发这些没意义的把以前的弹幕都挤掉了,226164079,lls天下第一,保密,10000,9
粉丝这么优秀，想必偶像也是个优秀的人吧[支持],411397779,小林不想起床,保密,10000,9
正常粉丝都知道什么事情不该做吧，这他妈就是其他人请的水军[笑],182047897,CreepEr大魔王,男,10000,9
1.1亿冲冲冲！,152997777,丨汐月丨,保密,10000,9
有一说一催生了很多小鬼，就像hc一堆人刷98k一样,484470957,麻麻勒个,保密,10000,9
一百多万币，比影流之主还多六十万。今天七月七日，现在播放量比影流之主多三百万,431069018,汪艾丁,男,10000,9
上次看还是和男朋友一起，现在就是一个人了,8815240,羽轩大魔王丶,女,10000,9
